API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
33105031460000,9409,257.3258,184.9755,1339.764000749203,1414.3660459464802,1575.384946699687
33105036180000,9381,1013.048,613.7467,761.763660068744,741.679817639838,720.840657636232
33061026050000,8587,294.4493,198.4285,1028.6794015633889,1323.17564843435,1612.386814227377
05005071890100,3745,1742.289,1807.3310000000001,2059.910523244504,2045.5461189018358,1690.1295792673168
05123384980000,9204,550.406,220.1137,2174.275050244042,2247.765308131521,2411.17170228445
05005072170100,9005,994.6866,591.8004,1249.31835082211,1301.66834620983,1431.9766877124812
05123400140000,3707,1209.302,875.9512,1813.686608725002,2192.989388123729,2312.803148165095
33053067130000,11011,408.8435,264.4028,2957.2585773133173,2784.939681724845,3287.5315827184386
35087220090000,10020,1159.8419999999999,1013.757,2575.377969762419,2178.7075326360173,2024.0915593705288
05123400170000,3745,1002.7510000000001,1164.0510000000002,2758.64553314121,2603.445165945165,2648.5789866377263
35051239430000,4635,1613.707,1138.542,1273.677010136185,1334.3099803434332,1373.620877342669
33053054910000,3932,996.6816,734.7194,1246.638704872407,874.0760295670531,782.487668092596
05123395870000,5532,828.2393,1149.4569999999999,2937.902813299232,2749.1711562370488,2846.139651609093
33105035490000,10243,567.6986,992.2426,1132.510650800646,1076.24785540438,1076.24785540438
05123387070100,4123,,,3674.1420319401973,3314.1515514225202,3170.389365004386
33105038320000,8719,444.8204,886.5443,1904.1037534907932,1867.194166472732,1908.6121798608679
33105035470100,6316,890.2914,512.2417,1115.694489203996,1068.202196816857,1007.850881417975
33105037920100,10298,242.1665,205.1332,1249.870399170554,1356.704502253842,1475.76151171073
35049249900000,10224,1101.141,871.4919,4308.435388513513,8533.562005277043,11179.80906165937
33053067490000,11238,401.0879,174.9512,2603.99102609517,2641.633192657751,2674.462571976967
33053054200000,9030,244.8172,166.7767,1569.864802581041,1674.148606811145,1753.468808041079
33053064110000,9607,363.8866,255.153,1240.850985278508,1146.9151489481849,1294.9311864711701
33105028460000,9067,391.8474,358.5461,817.5604626708721,824.6108485452879,844.6586241469639
33025026300000,10091,287.5619,255.3127,735.4694847059959,683.3571769194081,733.4056007226731
33061026720000,9094,1538.575,1334.213,469.153515064562,455.965200028524,422.78100765293
35051238470000,4982,1341.12,924.4358,653.047989623865,871.444232877502,988.9691275795179
35051236860000,4785,800.6225,889.4821,69765.43824701196,130038.2513661202,120404.7619047619
05123376570000,5383,1214.107,755.7891,3004.443347321648,3244.788483737353,3337.8627584198766
05123386440000,5094,998.9905,767.8669,1499.2458521870278,1681.225672128179,1990.203733939092
33105031840000,8822,269.8805,319.589,1525.555712869885,1403.488898957861,1578.6730439048308
35073249290000,3808,1115.906,3122.051,5728.198167628096,5965.2551574375675,6302.95633306211
35137271390000,4846,766.3259,765.1707,8339.651250947687,8082.2772545828,8627.300395369342
33025021710000,9330,239.71099999999998,173.888,408.061351881576,375.68238213399496,273.828552199882
05123364910000,4186,,,1783.1642734817542,1597.7699772868052,1584.685572087718
33053053260000,10501,375.8717,233.1989,1061.250327425128,1079.9724865298629,1133.3463809244208
33105034380000,9754,351.514,341.894,1502.480510276399,1349.9164981981191,1542.7581427581422
33053064900000,9651,363.9373,388.3058,1398.96583778759,1540.802213001383,1482.455026455026
33053055330000,9596,383.0326,392.7468,1365.999058725095,1575.885120079227,1389.4628099173551
33053037290100,5217,111.7272,102.2028,1449.735706318801,1469.986357435197,1468.068372483221
33053036390000,5265,975.2116,576.7292,1007.317646269007,936.712142971118,1070.1080933489661
05123401440000,6182,,,2662.15253029223,2583.835700418923,2793.031383994523
33089007840000,9317,317.2611,220.1136,1203.49772897965,1156.105100463678,1133.170444305815
33013018090200,2908,434.3152,335.5737,1559.5156050014762,1318.694520456517,1235.84763246616
33089008440000,9219,278.316,1069.2910000000002,1314.8240409438831,1141.115799343647,1185.8015667753662
33053053780000,9778,312.8653,800.5508,954.5877969259429,928.623376623376,948.3221651500529
33061024180000,10178,584.3963,953.8198,678.534762432754,748.0423767848911,771.7876506312621
05123384480000,3853,2330.12,1280.826,4462.734241908006,4335.399449035812,4282.226306117091
33089008000000,10629,282.1733,199.8461,1109.4665239025,1198.3976386253419,1263.343140759479
33053054180000,9519,353.9984,405.5417,848.518850987432,1086.7109634551489,1321.5882910963542
33061026060000,8937,384.7917,241.7195,1251.3233737207381,1340.746555032269,1442.237781069072
33061026890000,9985,395.7116,317.0292,846.544559027243,598.4170953700029,576.5786321373561
33105039090000,9257,579.4547,1083.4360000000001,979.280869646009,958.063521430773,1030.097751882206
33061028850000,9845,366.3932,348.9436,560.515200500599,585.258794123026,606.387306753458
33053059380000,9403,376.7066,371.9804,2608.511837655016,2217.5186459149263,2306.6488108523668
33023012480000,10054,200.8235,170.6928,1027.37030411449,1280.13816925734,1417.69202087994
33105030450000,8657,180.3008,178.3249,1449.326980896433,1334.141223066237,1181.231020260164
33105033840000,10114,393.4005,337.9516,1256.39431616341,1128.272857871078,1105.907288390537
05123400150000,3746,1081.8319999999999,1431.79,3180.306345733041,3522.268326417704,3609.279347008914
33053057360000,8835,511.825,529.4919,1489.4687109458341,1500.010634903754,1532.2919401417691
05123381030000,4148,517.632,821.0705,2473.655865721209,2529.047288589273,2768.372265480163
33025025560000,10165,275.8554,238.5671,930.259468601183,816.3646123565339,794.8461538461529
33025025600000,9892,240.8031,208.019,1170.396631952138,1177.476444488758,1180.564362714013
05123402730000,4032,1123.78,383.3606,2321.30928523714,2731.27515166076,2985.744234800838
35017247340000,4517,2189.944,1737.979,31404.660111158613,61684.19931856899,55286.54565608979
33053054740000,9649,1027.772,559.8933,1899.4252873563212,1899.687871235237,1899.7911816239819
05123405360000,5272,297.0941,1154.73,2559.752827328902,2786.0831567796613,2884.195857959732
33053060280000,9569,442.8326,549.7327,662.269129287598,1104.297648781328,1094.752582925502
05123410450000,4184,993.7742,698.1484,1980.806427614938,2154.125354107648,2366.815174834615
33061031870100,3648,436.7271,449.6659,1092.8018076178168,1095.404636030906,1094.2603434269859
33053063130000,12252,295.5112,973.3171,1265.635553154126,1248.673295400118,1242.244635253844
33053063980000,8637,375.269,249.1019,1358.527412122088,1567.91844977641,1672.133542754867
05123391980000,5217,860.6606,1175.131,2827.9883381924187,2865.323588806616,2927.765313753484
05123396010000,4313,976.9564,869.9285,5153.092557391431,5496.266285351128,5636.415655756466
35017246480000,4263,1177.9160000000002,872.4752,156432.43243243246,157854.10334346502,188622.50942380188
33013018180000,5593,209.8155,181.1873,2782.3960880195586,2659.343810944132,2744.764133812194
49021210560000,9401,1178.223,642.2405,540.650989389159,512.564769492289,555.348628124648
05123386030000,3948,655.4905,899.9609,1143.3504875406281,1273.311278658255,1386.89023514887
33105034660000,9565,520.1157,1306.174,2250.472987176792,1930.633650519031,1829.746379710376
05123402000000,4139,922.4043,632.4791,2134.538487170943,2281.992160479594,2536.175799875613
42109326430000,7183,1512.639,,11523.090313331968,11978.309060807587,12371.723231161148
42389343290000,4811,1127.128,1232.4089999999999,4299.163902708678,4872.533085674483,5308.993633121104
42301320300000,3809,1081.46,1003.558,6469.405893211184,6409.1844260704165,5432.886000056033
42383391330200,7289,1235.0839999999998,1393.0729999999999,1156.1283144817348,1421.7798594847768,1238.1644706951379
42383393560000,9643,1148.7269999999999,1433.914,2415.137826127039,2748.586730139839,2996.9546467185796
42317396010000,1434,,,688.551275094953,778.1634585042599,765.189734590919
42383383890000,7400,1034.9289999999999,1264.9589999999998,,,
42475368110000,3988,366.8909,461.3403,837.730247621617,824.554991044994,750.6971849513279
42135430450000,9826,1548.5929999999998,1778.3329999999999,894.360441356763,953.592579826403,965.9203200694119
42389342890000,4872,2180.915,3108.785,1232.170604940256,1318.367738224579,1394.90538573508
42329391890000,7389,1112.155,918.2424,1043.203220473006,1121.7284244807179,1180.5057362226892
42389342640000,7008,1564.175,1759.832,1476.514110360148,1437.3477184081491,1467.024863042562
42389345230100,4278,1477.09,1451.519,3430.209319448827,3543.7740273195727,3642.020009528346
42109324790000,4157,810.123,695.1189999999999,5268.012799293831,4648.220893822943,4746.986921959141
42461397370000,4449,1696.68,1625.106,1391.378164907359,1598.747203579418,1328.91710666969
42105419840000,7192,1271.214,1187.452,2539.596162107976,2691.279272981475,3332.795422870974
42105419940000,7192,1178.29,,2509.387016512101,2523.458282950423,2487.133453022142
33023012260000,6149,316.4136,284.0179,557.683044315992,508.269631688672,504.987161761801
05123387280000,7489,565.5607,1046.2160000000001,1317.842098111156,1422.0176328313948,1448.161543098251
33053058140100,6377,253.3047,176.2907,1564.9596367305749,1769.111969111969,1872.4748932240561
33105034850200,5753,984.194,725.8295,517.716182274847,591.3051538746749,496.04752327049897
33023010050000,9725,283.22700000000003,202.9445,1148.586456278763,1280.32866118898,1343.019081806159
05123388420000,4248,967.187,1283.698,2294.695481335952,2076.7048141492483,2132.433910665451
05123389590000,4005,793.5574,882.1139999999999,2291.286102196988,1842.334894828694,1939.8843496545499
05123383270000,5268,553.3162,841.2197,3193.358999037536,3562.7156371730657,4035.391728965904
05123389980000,9159,543.1702,837.4094,3706.0302911753192,3746.164013562438,3757.6181864146392
05123375970000,4292,1019.1339999999999,736.0641,2725.0,3291.435428228588,3677.216676453317
05123379260000,3942,1283.0810000000001,779.0964,2899.1497710922167,3437.071479233982,3905.318491032776
05123373060000,4086,899.9079,1142.316,2590.20230730647,2688.361478776814,2879.44231820667
05123382600000,4192,540.7016,844.9284,3038.040503557744,3202.708703374777,3429.1974801424262
05123374890000,3566,721.8345,565.2864,1143.946219419225,1130.938973011304,1168.4388670690041
05123378890000,4754,970.7544,820.0052,2596.817874069058,2900.253309754815,3084.105983262145
05123385080000,6957,564.9963,1142.982,1294.227597581088,1072.471176236724,1127.813938062269
05123379780000,6443,917.8774,816.3976,3383.049769438702,3682.328521558637,4091.588643914225
33053055300000,9698,359.8783,208.1906,1056.439457377323,1052.440327752048,1316.6981272137261
33105033660100,1712,597.0985,1079.557,1666.0898078149191,1750.398315693638,1772.1087515217089
33053058950000,9508,369.7016,222.8648,1570.8608356083898,1509.1902805820512,1508.2180961097251
33053050250000,10243,240.7042,154.3306,1497.731958762886,1540.122346167686,1532.3368847406878
33053057100000,9673,348.9901,321.3372,730.419892793329,815.6252953965401,763.7765721499981
33061029020000,10417,228.8969,163.9843,1149.136715997181,1144.110115236875,1126.1890538118648
33053050240000,10404,175.0983,114.1915,1849.082953170095,1847.724386820824,1979.7651819957168
33053049610000,9731,794.4795,473.9835,1820.314209443788,1632.4301191521938,1470.5666997177939
33053055130000,10357,500.2521,,2754.681242558718,2692.764958936253,2421.1486424857862
33105035840000,10246,347.5878,125.5588,1260.071967826148,1258.6272567989631,1119.910282953761
33053056250000,9392,383.588,439.4098,1444.753214433844,1461.6570532415399,1467.870781298379
33053057970000,9578,366.9876,240.9296,1726.226245756428,913.639648941662,737.5677252646491
33053051560000,9814,217.104,264.0368,1635.425909494232,1572.498869728088,1585.0308028616848
33053056340000,10415,389.8271,340.981,2933.934906928896,2910.8929364726782,2779.4513309809113
33061027800000,4232,574.1649,364.4529,791.2007778317931,815.395469154189,822.3518536227721
33061028060000,8965,296.2494,199.4449,980.8885331198711,747.461087011992,859.13689601612
33105030550000,10170,440.9503,246.158,1635.185617557786,1423.2548782941049,1342.647132860091
33105031450000,8941,260.9012,180.2834,1790.137557729552,1699.2252931323278,1777.9767417927342
33061029510000,8669,288.6481,194.4182,1462.888482632541,1270.838347372643,1249.608816926321
35051237200000,9297,831.0323,1985.021,1950.180505415162,1908.936331003211,1886.025034591498
33025025730000,8970,485.7976,4.1365050000000005,488.608374384236,503.285369708059,478.51179469938904
33025018790000,9735,432.7505,1033.15,449.61734693877503,452.41084881968806,469.089920232052
35051238590000,4393,844.6469999999999,1950.82,34777.36916548797,35175.385545811914,35990.408185015454
05123410440000,4285,875.1459,586.4014,2895.364460866644,2733.950563367979,2843.09102815979
33105040120000,9269,428.8952,641.5073,1318.103369970024,1315.462907527349,1272.467241312666
49021211080000,9159,1431.922,1010.326,814.710836608646,757.899231426131,699.8892580287919
05123411520000,4360,761.9006,490.5438,1408.510020331106,1270.812848246476,1290.044651279793
35011235000000,4249,1189.786,1661.1,7066.012002182214,7626.220864042182,8336.396790663748
05123411540000,9190,919.0187,713.414,2356.26314208471,2202.021726010863,2291.4285714285706
33007018320100,9797,296.6489,504.8085,1319.607713644168,1340.768411744536,1381.1659793262272
05123392740000,4865,647.293,562.6086,3022.029372496662,3516.633663366336,3602.8293918918907
33053055390000,9168,421.1632,305.1709,1156.964606496091,1183.216162214164,1194.027823370272
33023011930100,7877,212.6549,246.1455,506.230094429233,616.8200125632779,622.8992797530581
05123388530000,3597,942.0443,1363.1370000000002,1226.2881371554981,1424.929840972871,1521.1140247762
05123365510000,4096,501.1304,808.2636,11263.411279229713,12225.437327370773,12910.160015423171
05123375090000,4085,588.4868,964.6445,3179.062909567496,3291.670285763919,3291.289454367506
05123380950000,4148,989.7598,797.1841,4882.245357343837,4771.395258453167,4914.787718877428
05123384190000,7100,530.026,896.7896,2001.774460013461,1878.786009499722,1925.693104718964
05123388540000,3921,852.0042,1241.71,1492.8144247076668,1707.6007275533261,1789.6901097969392
05123388900000,4227,934.5336,686.1182,2967.2236503856043,2753.8855006885688,2907.783417935702
05123375670000,4581,1222.021,620.0602,2255.380958668955,2418.223495702005,2561.509626852956
05123372150000,3814,976.5732,675.6956,1815.6834383717319,2147.034596375617,2327.612020104801
05123374380000,4122,538.821,841.1921,22318.181818181816,37382.545454545456,30728.295819935687
05123383080000,4063,1011.285,591.6169,2703.161938534278,2612.732635004576,2887.082135834215
05123393220000,4120,971.8927,676.2634,2752.2123893805297,2807.055715284792,2745.312289221637
05123377090000,9102,856.3888,1259.351,2118.81674235915,2140.971844069316,2230.589516183909
05123396170000,3816,,,3803.3761545811653,3879.100072395166,4214.99078435388
05123405670000,3814,949.0882,872.9406,2941.296431172614,3180.057828791728,3440.337981727004
33053057770000,9415,588.7994,920.1329,651.864201273113,655.92393133625,649.97533300444
05123367970000,4032,861.6843,1222.7060000000001,3207.7843709142107,3452.455247167022,3739.7447584320867
05123379530000,7147,582.3978,589.4491,1694.3393630923722,1651.859083882515,1647.105534820932
